,date,weather_code,temp_max,temp_min,humidity_max,rain_sum,wind_speed_max,radiation_sum,evapotranspiration
355,2022-12-14,3,0.7,-4.7,96.0,0.0,15.7,3.56,0.27
356,2022-12-15,3,0.8,-5.1,92.0,0.0,11.2,4.19,0.3
357,2022-12-16,3,1.7,-5.4,98.0,0.0,12.3,4.04,0.26
358,2022-12-17,3,5.1,-4.5,96.0,0.0,16.2,3.24,0.33
359,2022-12-18,61,8.6,-3.6,96.0,10.4,30.6,0.55,0.22
360,2022-12-19,61,12.9,8.8,93.0,5.2,37.3,1.11,0.64
361,2022-12-20,51,12.7,4.0,94.0,2.7,32.9,3.84,0.55
362,2022-12-21,51,10.7,3.6,100.0,0.9,20.7,1.97,0.34
363,2022-12-22,51,11.1,5.3,100.0,0.8,18.1,0.91,0.2
364,2022-12-23,61,12.8,7.8,97.0,7.8,25.4,2.1,0.44
365,2022-12-24,3,10.9,5.8,94.0,0.0,21.4,2.9,0.35
366,2022-12-25,51,11.1,8.3,94.0,0.1,21.7,1.88,0.31
367,2022-12-26,3,9.3,3.0,91.0,0.0,25.9,3.97,0.56
368,2022-12-27,51,9.9,2.0,93.0,3.8,36.1,2.21,0.51
369,2022-12-28,51,11.5,9.8,95.0,4.0,37.6,0.51,0.57
370,2022-12-29,51,9.3,4.6,90.0,0.3,33.4,3.46,1.04
371,2022-12-30,61,13.2,4.9,91.0,6.6,35.7,1.03,0.58
372,2022-12-31,61,13.2,9.8,91.0,10.2,35.8,0.71,0.64
373,2023-01-01,51,12.0,8.6,94.0,4.0,31.4,2.35,0.83
374,2023-01-02,51,8.4,1.0,95.0,0.2,15.5,3.27,0.35
375,2023-01-03,51,12.5,2.2,97.0,3.2,37.4,0.99,0.46
376,2023-01-04,51,13.1,10.0,91.0,0.9,35.9,2.94,0.95
377,2023-01-05,51,13.0,7.8,95.0,0.1,31.5,1.78,0.59
378,2023-01-06,51,12.0,5.8,93.0,1.2,32.3,3.29,0.64
379,2023-01-07,51,11.7,7.3,88.0,5.0,36.7,0.9,0.85
380,2023-01-08,51,9.0,4.8,90.0,1.8,28.8,2.61,0.69
381,2023-01-09,51,8.3,3.7,93.0,0.3,26.0,3.84,0.71
382,2023-01-10,61,12.6,3.2,93.0,6.5,36.7,0.51,0.47
383,2023-01-11,61,10.4,6.7,88.0,2.8,34.5,3.61,0.95
384,2023-01-12,51,12.2,7.2,91.0,5.4,40.7,1.25,0.82
385,2023-01-13,3,10.3,5.1,84.0,0.0,33.8,4.62,1.31
386,2023-01-14,61,12.2,5.7,92.0,11.4,40.4,1.08,0.85
387,2023-01-15,3,7.7,0.9,95.0,0.0,29.6,4.72,1.03
388,2023-01-16,75,5.1,-4.1,99.0,12.3,27.9,3.36,0.4
389,2023-01-17,3,2.5,-4.6,97.0,0.0,9.7,4.37,0.36
390,2023-01-18,3,4.6,-2.8,93.0,0.0,17.2,5.04,0.44
391,2023-01-19,3,4.1,-3.2,95.0,0.0,10.9,5.22,0.4
392,2023-01-20,3,6.0,-0.4,93.0,0.0,17.7,5.31,0.5
393,2023-01-21,3,5.4,-2.2,100.0,0.0,11.2,5.37,0.46
394,2023-01-22,3,1.6,-3.6,100.0,0.0,5.4,4.0,0.32
395,2023-01-23,3,3.3,-4.1,97.0,0.0,6.6,4.05,0.36
396,2023-01-24,3,4.8,-1.6,99.0,0.0,9.6,4.77,0.44
397,2023-01-25,51,5.8,-2.3,99.0,1.7,20.2,1.57,0.21
398,2023-01-26,51,7.9,2.8,93.0,0.3,23.7,3.25,0.44
399,2023-01-27,3,7.2,-1.9,95.0,0.0,21.5,3.94,0.61
400,2023-01-28,3,6.1,-2.1,96.0,0.0,11.2,4.67,0.49
401,2023-01-29,3,8.1,0.4,99.0,0.0,25.3,3.38,0.45
402,2023-01-30,3,9.0,1.2,94.0,0.0,23.5,6.23,0.84
403,2023-01-31,51,11.5,1.9,93.0,0.1,25.6,5.25,0.84
404,2023-02-01,3,9.9,3.8,88.0,0.0,31.1,4.87,1.03
405,2023-02-02,51,11.2,4.5,94.0,0.2,27.0,3.81,0.71
406,2023-02-03,3,12.4,5.0,98.0,0.0,22.7,5.49,0.86
407,2023-02-04,51,9.5,6.1,96.0,0.5,13.3,2.11,0.47
408,2023-02-05,3,8.6,-0.7,96.0,0.0,16.9,6.79,0.84
409,2023-02-06,3,8.4,-0.5,100.0,0.0,11.8,7.12,0.72
410,2023-02-07,3,5.9,-1.2,100.0,0.0,10.6,5.74,0.56
411,2023-02-08,3,7.3,-2.9,100.0,0.0,12.0,7.48,0.74
412,2023-02-09,3,9.3,-1.3,95.0,0.0,11.7,6.95,0.8
413,2023-02-10,3,7.9,-2.8,98.0,0.0,16.9,7.37,0.76
414,2023-02-11,3,10.7,6.4,96.0,0.0,12.7,4.16,0.63
415,2023-02-12,3,9.3,5.7,91.0,0.0,12.0,3.66,0.61
416,2023-02-13,3,11.5,2.0,97.0,0.0,12.6,8.67,0.98
417,2023-02-14,3,12.9,0.9,97.0,0.0,13.8,8.86,1.05
418,2023-02-15,3,13.0,1.2,94.0,0.0,19.3,8.12,1.14
419,2023-02-16,61,12.2,7.4,96.0,3.9,24.3,2.14,0.5
420,2023-02-17,51,13.6,9.4,93.0,0.1,36.2,4.22,0.93
421,2023-02-18,51,12.9,8.3,92.0,0.7,27.3,2.51,0.9
422,2023-02-19,3,12.2,6.2,92.0,0.0,18.5,9.11,1.29
423,2023-02-20,3,12.5,6.5,93.0,0.0,27.6,5.64,0.96
424,2023-02-21,51,10.9,4.6,97.0,1.2,13.2,4.73,0.68
425,2023-02-22,51,8.6,3.5,97.0,2.9,12.6,2.7,0.42
426,2023-02-23,51,8.4,2.2,95.0,1.7,23.9,2.87,0.7
427,2023-02-24,3,9.2,-1.1,91.0,0.0,15.2,3.74,0.66
428,2023-02-25,3,7.4,1.7,91.0,0.0,27.0,7.08,1.13
429,2023-02-26,3,7.8,0.7,92.0,0.0,27.6,7.38,1.48
430,2023-02-27,3,7.7,-0.4,83.0,0.0,20.9,4.29,1.12
431,2023-02-28,51,8.0,0.6,95.0,0.7,27.3,4.49,0.9
432,2023-03-01,51,7.3,3.2,93.0,0.6,19.2,4.06,0.71
433,2023-03-02,3,8.9,0.4,93.0,0.0,24.5,10.88,1.31
434,2023-03-03,51,6.4,1.0,93.0,0.4,19.6,4.06,0.78
435,2023-03-04,3,6.9,3.8,86.0,0.0,15.5,4.64,0.85
436,2023-03-05,51,5.0,0.0,94.0,0.3,13.5,6.33,0.91
437,2023-03-06,51,8.9,-1.7,97.0,1.6,22.5,5.41,0.82
438,2023-03-07,61,4.5,-2.0,95.0,4.1,12.9,4.1,0.55
439,2023-03-08,75,2.6,0.3,100.0,5.7,23.3,1.86,0.24
440,2023-03-09,61,11.9,2.3,96.0,5.9,21.0,3.18,0.52
441,2023-03-10,75,8.5,-1.5,97.0,4.0,33.2,6.47,0.78
442,2023-03-11,75,7.9,-3.5,96.0,0.9,16.7,8.69,1.24
443,2023-03-12,51,13.0,5.8,95.0,1.3,32.6,7.02,1.28
444,2023-03-13,51,14.0,9.7,94.0,0.8,50.4,9.81,1.81
445,2023-03-14,75,9.8,3.9,92.0,4.6,26.7,9.77,1.61
446,2023-03-15,51,8.4,-1.0,100.0,2.2,23.4,9.06,1.19
447,2023-03-16,51,14.0,7.7,94.0,1.9,28.1,7.56,1.35
448,2023-03-17,51,13.7,8.2,96.0,1.9,17.4,6.13,0.89
449,2023-03-18,61,13.1,7.8,96.0,4.0,14.0,7.05,1.07
450,2023-03-19,51,10.6,5.4,96.0,1.7,19.7,8.77,1.35
451,2023-03-20,51,12.9,7.3,93.0,3.3,25.6,4.83,0.9
452,2023-03-21,51,14.0,8.6,93.0,1.4,31.1,9.74,1.66
453,2023-03-22,51,14.6,10.1,90.0,2.6,35.0,8.13,1.66
454,2023-03-23,61,13.9,7.9,90.0,8.5,36.2,11.82,1.93
455,2023-03-24,51,12.9,7.4,92.0,1.7,35.4,12.93,1.93
456,2023-03-25,51,13.6,7.6,94.0,0.5,38.5,13.99,2.5
457,2023-03-26,51,8.7,2.4,92.0,8.1,22.2,4.55,0.85
458,2023-03-27,3,9.7,1.9,90.0,0.0,12.3,13.99,1.83
459,2023-03-28,51,9.2,4.2,92.0,1.9,25.8,3.79,1.07
460,2023-03-29,61,14.1,8.1,97.0,3.3,29.6,5.84,1.07
461,2023-03-30,51,15.1,10.2,91.0,3.9,31.8,11.65,1.99
462,2023-03-31,61,13.4,9.9,92.0,12.4,33.7,4.72,1.05
463,2023-04-01,51,11.6,7.9,91.0,1.0,21.2,7.88,1.4
464,2023-04-02,3,11.4,2.4,86.0,0.0,23.0,11.91,1.9
465,2023-04-03,3,11.1,0.4,96.0,0.0,18.5,16.71,2.12
466,2023-04-04,3,12.6,-0.8,96.0,0.0,13.3,20.1,2.54
467,2023-04-05,51,11.8,0.7,96.0,1.4,12.5,10.17,1.57
468,2023-04-06,61,13.4,5.2,96.0,4.5,22.8,10.55,1.49
469,2023-04-07,51,13.8,2.9,93.0,0.2,10.1,18.95,2.61
470,2023-04-08,3,13.7,2.6,100.0,0.0,11.0,15.32,2.19
471,2023-04-09,3,15.4,3.6,100.0,0.0,15.5,18.82,2.78
472,2023-04-10,61,14.3,7.4,93.0,9.1,33.0,8.86,1.76
473,2023-04-11,61,12.6,5.8,89.0,7.5,39.4,13.1,2.09
474,2023-04-12,51,10.6,4.9,87.0,3.2,46.0,16.08,2.07
475,2023-04-13,51,12.3,3.9,86.0,1.0,27.0,21.02,2.94
476,2023-04-14,61,10.0,2.4,94.0,9.3,21.3,8.31,1.24
477,2023-04-15,51,14.3,5.4,97.0,1.1,18.0,12.77,1.89
478,2023-04-16,3,15.1,5.1,96.0,0.0,10.5,9.72,1.69
479,2023-04-17,51,15.9,7.3,95.0,0.5,18.4,15.42,2.31
480,2023-04-18,51,11.9,7.1,92.0,0.2,32.2,12.53,1.85
481,2023-04-19,3,14.9,6.3,92.0,0.0,29.7,18.43,2.78
482,2023-04-20,51,14.7,5.2,90.0,2.3,29.4,20.69,3.07
483,2023-04-21,51,11.3,4.6,97.0,3.3,16.3,11.23,1.52
484,2023-04-22,51,13.4,1.5,100.0,1.5,17.7,15.75,2.29
485,2023-04-23,51,13.1,6.6,92.0,3.9,22.0,8.65,1.43
486,2023-04-24,61,12.0,5.4,96.0,13.8,20.4,12.63,1.86
487,2023-04-25,3,10.3,1.2,89.0,0.0,12.9,19.26,2.48
488,2023-04-26,3,11.6,3.2,89.0,0.0,15.1,12.14,1.99
489,2023-04-27,61,14.1,5.0,93.0,6.7,21.8,8.77,1.74
490,2023-04-28,51,17.4,7.2,97.0,0.7,22.5,12.73,2.08
491,2023-04-29,3,17.6,4.6,100.0,0.0,13.4,21.31,3.19
492,2023-04-30,3,17.1,4.9,99.0,0.0,15.9,16.64,2.71
493,2023-05-01,51,17.0,8.1,97.0,1.0,16.0,15.11,2.4
494,2023-05-02,3,14.0,6.5,96.0,0.0,18.8,10.74,1.79
495,2023-05-03,3,13.9,5.0,94.0,0.0,24.1,24.87,3.23
496,2023-05-04,51,18.9,7.8,93.0,0.9,24.8,16.77,2.73
497,2023-05-05,51,17.7,10.3,95.0,0.7,19.9,17.0,2.72
498,2023-05-06,61,14.9,8.6,98.0,5.6,23.3,7.44,1.24
499,2023-05-07,51,18.7,11.6,98.0,0.7,10.7,14.0,2.38
500,2023-05-08,61,15.8,9.1,99.0,5.0,23.4,9.7,1.67
501,2023-05-09,61,17.2,10.5,97.0,7.7,18.6,14.37,2.2
502,2023-05-10,61,17.5,9.3,97.0,6.2,22.0,20.58,2.92
503,2023-05-11,61,17.0,8.3,97.0,3.7,9.4,18.38,2.78
504,2023-05-12,51,12.8,8.8,100.0,1.9,32.0,7.96,1.37
505,2023-05-13,3,15.5,8.1,97.0,0.0,20.2,14.22,2.09
506,2023-05-14,51,19.1,6.9,99.0,0.7,11.5,20.54,3.21
507,2023-05-15,51,14.8,6.2,93.0,0.5,23.7,18.17,2.98
508,2023-05-16,51,16.8,5.2,95.0,0.2,21.9,22.4,3.37
509,2023-05-17,51,17.2,5.9,97.0,0.4,11.1,19.56,3.06
510,2023-05-18,51,17.7,8.9,92.0,0.2,14.1,20.8,3.35
511,2023-05-19,51,17.1,7.7,91.0,1.1,15.9,16.34,2.66
512,2023-05-20,51,18.7,6.7,93.0,0.1,22.9,23.97,3.91
513,2023-05-21,3,18.0,7.4,91.0,0.0,25.0,18.66,3.27
514,2023-05-22,3,19.3,9.3,85.0,0.0,24.2,19.36,3.53
515,2023-05-23,3,16.9,8.5,91.0,0.0,16.7,19.94,3.27
516,2023-05-24,3,20.9,7.5,97.0,0.0,14.9,23.16,3.9
517,2023-05-25,3,18.1,8.3,97.0,0.0,16.6,18.67,3.21
518,2023-05-26,3,17.8,7.8,93.0,0.0,20.9,27.61,4.13
519,2023-05-27,3,19.1,7.5,96.0,0.0,18.2,26.65,4.03
520,2023-05-28,3,20.9,6.3,96.0,0.0,25.3,27.36,4.85
521,2023-05-29,3,17.0,7.9,88.0,0.0,26.6,26.0,4.1
522,2023-05-30,3,16.7,8.2,85.0,0.0,27.1,21.08,3.61
523,2023-05-31,3,18.7,10.9,84.0,0.0,23.9,17.27,3.11
524,2023-06-01,3,18.1,10.2,82.0,0.0,23.0,22.49,3.77
525,2023-06-02,3,17.8,10.1,81.0,0.0,22.7,22.83,3.97
526,2023-06-03,3,21.5,7.5,95.0,0.0,21.9,24.02,4.36
527,2023-06-04,3,21.1,8.5,88.0,0.0,18.5,29.18,4.79
528,2023-06-05,3,18.0,8.0,94.0,0.0,20.4,23.05,3.77
529,2023-06-06,51,16.6,10.5,80.0,0.1,21.9,18.08,3.27
530,2023-06-07,3,20.4,8.5,90.0,0.0,19.7,28.51,4.5
531,2023-06-08,3,21.2,8.6,94.0,0.0,21.9,28.95,4.76
532,2023-06-09,3,24.0,10.8,85.0,0.0,22.9,28.86,5.2
533,2023-06-10,3,28.5,14.2,89.0,0.0,19.5,26.75,5.87
534,2023-06-11,3,30.0,15.5,93.0,0.0,11.5,24.77,5.07
535,2023-06-12,61,26.9,16.0,93.0,5.7,13.3,24.46,4.68
536,2023-06-13,3,27.1,13.2,84.0,0.0,24.4,29.41,6.15
537,2023-06-14,3,26.8,10.8,88.0,0.0,18.8,28.77,5.78
538,2023-06-15,3,26.0,11.7,95.0,0.0,17.3,26.12,5.25
539,2023-06-16,3,25.6,12.0,93.0,0.0,17.4,28.83,5.58
540,2023-06-17,51,24.1,12.3,87.0,2.1,13.8,22.91,4.38
541,2023-06-18,61,24.6,15.3,94.0,16.9,18.9,14.86,2.92
542,2023-06-19,51,22.9,14.1,96.0,0.9,21.6,24.57,4.31
543,2023-06-20,61,22.6,14.9,96.0,5.9,24.3,17.54,3.31
544,2023-06-21,51,23.5,14.9,96.0,1.0,16.5,24.22,4.53
545,2023-06-22,3,26.5,13.4,99.0,0.0,15.8,26.31,5.05
546,2023-06-23,3,25.8,14.7,95.0,0.0,17.9,25.69,5.16
547,2023-06-24,51,26.4,14.9,97.0,0.2,14.4,19.95,4.04
548,2023-06-25,51,29.1,15.0,86.0,0.1,27.8,28.91,6.64
549,2023-06-26,3,22.4,13.6,88.0,0.0,23.5,20.94,4.92
550,2023-06-27,3,21.9,14.1,83.0,0.0,20.5,14.75,3.61
551,2023-06-28,51,24.4,16.7,90.0,0.5,15.5,11.51,2.86
552,2023-06-29,61,22.1,15.8,94.0,5.5,15.7,19.08,3.68
553,2023-06-30,51,18.7,11.4,94.0,0.6,33.2,11.89,2.71
554,2023-07-01,51,21.7,16.0,89.0,0.2,24.4,18.5,4.24
555,2023-07-02,3,19.8,11.9,85.0,0.0,27.7,23.2,4.82
556,2023-07-03,51,19.4,11.7,86.0,0.7,33.5,17.0,3.9
557,2023-07-04,61,18.9,13.1,95.0,14.8,18.4,11.51,2.39
558,2023-07-05,61,19.4,10.8,92.0,4.4,23.8,23.79,4.16
559,2023-07-06,3,20.8,10.8,94.0,0.0,20.3,22.94,4.23
560,2023-07-07,3,27.8,11.3,83.0,0.0,17.9,28.64,6.04
561,2023-07-08,61,24.5,18.5,88.0,12.6,20.9,15.03,3.26
562,2023-07-09,61,22.5,15.4,97.0,4.9,22.1,14.98,3.14
563,2023-07-10,3,23.0,13.0,95.0,0.0,29.6,20.9,4.39
564,2023-07-11,51,22.7,16.1,89.0,4.0,27.5,17.31,3.9
565,2023-07-12,51,21.1,13.6,95.0,1.0,26.1,22.32,4.24
566,2023-07-13,51,21.4,12.9,93.0,0.5,22.1,20.37,4.02
567,2023-07-14,61,19.7,13.6,95.0,7.8,31.5,5.64,1.52
568,2023-07-15,51,19.7,14.9,93.0,1.4,43.9,20.51,3.75
569,2023-07-16,3,20.4,14.1,83.0,0.0,31.8,21.1,4.43
570,2023-07-17,51,21.2,12.3,93.0,0.6,22.5,20.76,3.85
571,2023-07-18,51,22.0,11.3,95.0,0.1,18.4,18.93,3.8
572,2023-07-19,51,22.6,14.0,92.0,0.4,20.0,21.95,4.14
573,2023-07-20,51,22.3,11.7,92.0,0.1,14.2,24.33,4.46
574,2023-07-21,51,20.0,11.6,87.0,0.1,17.7,17.66,3.56
575,2023-07-22,61,18.5,12.8,91.0,10.7,31.4,8.06,1.76
576,2023-07-23,51,22.6,15.3,92.0,0.9,30.1,19.3,3.82
577,2023-07-24,51,17.6,13.4,94.0,2.3,19.6,9.99,1.87
578,2023-07-25,51,19.8,12.1,96.0,0.7,17.6,22.75,3.89
579,2023-07-26,61,21.2,9.5,97.0,10.0,22.1,19.24,3.59
580,2023-07-27,61,21.6,16.3,94.0,5.1,27.4,10.26,2.15
581,2023-07-28,51,22.6,15.9,95.0,0.2,20.9,14.19,2.92
582,2023-07-29,51,21.9,14.6,92.0,0.7,26.1,21.45,4.17
583,2023-07-30,51,20.9,14.3,88.0,3.2,30.4,14.04,2.87
584,2023-07-31,61,21.0,15.0,90.0,2.6,27.9,10.44,2.36
585,2023-08-01,61,21.9,13.8,92.0,2.0,24.9,18.0,3.69
586,2023-08-02,61,19.5,14.8,95.0,16.8,32.3,11.51,2.2
587,2023-08-03,51,21.1,13.8,91.0,0.1,18.9,17.17,3.21
588,2023-08-04,51,19.5,12.9,94.0,0.4,16.9,14.64,2.78
589,2023-08-05,61,18.5,13.3,88.0,18.2,29.9,8.51,1.77
590,2023-08-06,51,18.6,10.6,89.0,0.9,24.5,20.35,3.44
591,2023-08-07,3,20.3,10.5,94.0,0.0,18.4,19.86,3.66
592,2023-08-08,51,17.5,11.0,95.0,2.4,23.2,5.21,1.17
593,2023-08-09,3,24.1,10.8,97.0,0.0,11.1,22.5,3.92
594,2023-08-10,3,25.7,12.7,98.0,0.0,16.6,21.79,4.14
595,2023-08-11,51,24.1,16.1,92.0,0.6,22.5,14.94,3.15
596,2023-08-12,51,21.0,13.9,96.0,0.5,32.6,16.5,3.27
597,2023-08-13,51,21.9,15.2,91.0,0.3,25.8,16.68,3.45
598,2023-08-14,61,21.7,15.2,95.0,3.8,31.5,13.35,2.59
599,2023-08-15,51,22.2,12.5,95.0,0.2,17.3,18.56,3.37
600,2023-08-16,51,24.7,12.6,95.0,0.2,16.2,20.42,3.93
601,2023-08-17,51,23.0,14.9,96.0,0.1,23.4,21.65,3.9
602,2023-08-18,61,24.8,16.1,93.0,4.2,22.3,14.12,2.77
603,2023-08-19,51,23.4,15.6,93.0,0.2,27.8,18.58,3.72
604,2023-08-20,51,24.1,14.9,98.0,0.4,19.1,18.29,3.59
605,2023-08-21,3,24.8,13.4,99.0,0.0,20.7,17.45,3.46
606,2023-08-22,3,24.4,14.6,97.0,0.0,18.6,17.89,3.63
607,2023-08-23,3,25.5,12.5,99.0,0.0,7.6,19.48,3.46
608,2023-08-24,51,25.2,15.5,93.0,1.3,14.0,13.96,2.92
609,2023-08-25,51,20.2,13.4,92.0,0.1,18.5,17.19,3.45
610,2023-08-26,51,19.4,11.5,98.0,1.2,17.2,14.22,2.49
611,2023-08-27,51,19.7,10.4,94.0,0.2,20.3,17.66,3.11
612,2023-08-28,51,20.6,10.8,95.0,0.2,15.5,15.09,2.77
613,2023-08-29,3,20.5,10.7,95.0,0.0,17.4,13.47,2.77
614,2023-08-30,51,19.7,11.0,91.0,0.3,21.0,18.08,3.37
615,2023-08-31,51,18.2,10.1,98.0,1.3,14.6,6.98,1.46
616,2023-09-01,51,22.1,14.0,98.0,1.4,8.5,11.31,2.03
617,2023-09-02,51,23.3,15.4,99.0,0.4,15.6,13.62,2.64
618,2023-09-03,3,24.8,13.0,100.0,0.0,12.4,18.66,3.32
619,2023-09-04,3,27.4,15.1,97.0,0.0,18.9,19.79,4.05
620,2023-09-05,3,27.8,15.8,93.0,0.0,16.9,19.4,4.02
621,2023-09-06,3,29.9,14.8,97.0,0.0,10.5,18.68,3.71
622,2023-09-07,3,30.0,17.3,98.0,0.0,13.7,19.13,3.98
623,2023-09-08,3,29.6,17.9,83.0,0.0,8.6,14.3,3.12
624,2023-09-09,3,31.4,17.6,96.0,0.0,7.6,18.1,3.59
625,2023-09-10,61,30.8,18.2,98.0,1.6,20.9,15.12,3.55
626,2023-09-11,3,24.9,17.0,98.0,0.0,18.6,13.02,3.07
627,2023-09-12,51,23.1,16.3,94.0,2.9,18.4,12.53,2.45
628,2023-09-13,51,19.9,12.2,88.0,0.1,19.5,13.48,2.48
629,2023-09-14,3,22.3,12.1,98.0,0.0,12.8,16.43,2.98
630,2023-09-15,3,24.9,10.9,100.0,0.0,13.5,15.51,3.03
631,2023-09-16,3,25.9,12.5,100.0,0.0,17.1,14.28,3.1
632,2023-09-17,61,21.1,14.9,96.0,4.9,26.3,8.35,1.71
633,2023-09-18,61,19.1,14.0,94.0,7.2,32.3,10.34,2.38
634,2023-09-19,51,19.4,13.4,83.0,0.4,45.6,6.57,2.27
635,2023-09-20,61,20.5,14.6,92.0,27.4,48.5,5.49,1.93
636,2023-09-21,61,17.7,10.7,97.0,5.4,17.1,11.96,1.87
637,2023-09-22,51,17.6,8.7,99.0,1.5,19.1,13.98,2.11
638,2023-09-23,3,17.2,8.3,93.0,0.0,16.1,13.09,2.37
639,2023-09-24,3,20.2,12.9,80.0,0.0,30.6,7.72,2.51
640,2023-09-25,51,21.6,14.1,95.0,0.2,24.7,13.98,2.89
641,2023-09-26,61,22.4,13.4,96.0,1.8,25.7,10.53,2.21
642,2023-09-27,3,21.6,13.3,98.0,0.0,28.7,7.86,2.04
643,2023-09-28,51,19.5,13.5,92.0,0.4,26.4,8.43,2.15
644,2023-09-29,51,19.1,12.9,94.0,2.1,20.1,14.11,2.53
645,2023-09-30,3,19.1,10.4,96.0,0.0,19.0,9.54,1.89
646,2023-10-01,3,22.6,15.5,97.0,0.0,22.4,7.46,1.63
647,2023-10-02,61,22.5,14.4,99.0,4.1,25.9,5.94,1.23
648,2023-10-03,51,17.7,12.4,94.0,0.3,25.0,11.96,2.31
649,2023-10-04,3,17.8,10.6,94.0,0.0,25.1,8.96,1.87
650,2023-10-05,51,18.6,11.9,90.0,0.2,22.1,8.59,1.97
651,2023-10-06,3,21.0,13.5,94.0,0.0,24.6,10.96,2.2
652,2023-10-07,3,23.0,13.8,92.0,0.0,21.9,11.38,2.39
653,2023-10-08,3,23.3,12.7,96.0,0.0,12.2,11.17,2.09
654,2023-10-09,3,23.2,12.6,94.0,0.0,11.0,11.26,1.97
655,2023-10-10,3,21.4,12.4,94.0,0.0,20.6,11.21,2.01
656,2023-10-11,51,20.6,14.2,94.0,1.5,25.3,6.0,1.54
657,2023-10-12,61,16.1,13.1,97.0,15.5,16.9,2.22,0.52
658,2023-10-13,61,20.6,9.9,94.0,13.3,38.3,6.26,1.87
659,2023-10-14,51,13.4,6.7,89.0,0.3,20.7,10.5,1.62
660,2023-10-15,3,10.5,4.3,90.0,0.0,14.2,11.48,1.48
661,2023-10-16,3,12.0,2.4,95.0,0.0,19.1,6.71,1.07
662,2023-10-17,3,14.5,9.9,77.0,0.0,27.8,10.22,2.26
663,2023-10-18,61,16.7,10.2,94.0,7.3,33.2,2.62,0.94
664,2023-10-19,61,17.8,14.4,94.0,7.3,28.7,4.45,0.98
665,2023-10-20,61,16.1,11.9,96.0,9.9,17.9,4.9,0.84
666,2023-10-21,61,16.2,8.9,94.0,3.4,21.8,5.99,1.0
667,2023-10-22,3,15.1,6.7,96.0,0.0,12.7,8.94,1.27
668,2023-10-23,51,15.0,6.9,98.0,0.8,16.3,5.8,0.97
669,2023-10-24,51,14.2,7.3,98.0,3.2,17.4,7.82,1.06
670,2023-10-25,51,13.9,8.0,96.0,0.8,16.2,5.89,0.82
671,2023-10-26,61,15.7,7.3,99.0,2.6,18.2,6.89,1.05
672,2023-10-27,51,14.3,7.2,100.0,1.7,17.8,6.4,0.91
673,2023-10-28,61,15.3,9.0,96.0,10.6,26.1,7.32,1.19
674,2023-10-29,61,12.4,9.1,92.0,5.8,24.7,4.11,0.8
675,2023-10-30,51,14.5,6.6,98.0,0.8,18.4,6.52,0.99
676,2023-10-31,51,14.1,6.6,99.0,2.5,15.2,5.54,0.74
677,2023-11-01,61,13.6,9.6,93.0,11.2,32.0,4.61,1.12
678,2023-11-02,61,11.6,8.9,91.0,17.9,42.8,1.78,0.79
679,2023-11-03,61,13.2,7.0,93.0,5.7,27.2,6.17,1.15
680,2023-11-04,61,12.6,5.1,95.0,5.5,26.5,4.3,0.69
681,2023-11-05,51,12.6,6.1,99.0,0.1,29.6,6.81,1.13
682,2023-11-06,3,12.7,6.4,93.0,0.0,25.6,6.82,1.01
683,2023-11-07,51,11.9,5.4,94.0,0.1,26.0,6.11,0.82
684,2023-11-08,51,13.0,5.9,96.0,3.3,35.8,1.01,0.45
685,2023-11-09,51,10.6,5.8,92.0,0.1,23.5,4.91,0.96
686,2023-11-10,51,9.4,4.2,94.0,1.7,20.3,3.65,0.55
687,2023-11-11,3,10.2,2.8,98.0,0.0,14.5,6.59,0.68
688,2023-11-12,51,9.3,3.4,96.0,2.0,12.4,1.74,0.32
689,2023-11-13,61,14.8,8.6,94.0,12.5,37.6,4.61,1.48
690,2023-11-14,61,12.4,8.8,91.0,6.1,28.0,1.89,0.68
691,2023-11-15,3,11.7,4.6,95.0,0.0,27.4,5.94,0.9
692,2023-11-16,51,7.6,3.6,98.0,3.0,13.8,1.28,0.24
693,2023-11-17,51,10.3,3.5,96.0,1.3,14.6,5.54,0.57
694,2023-11-18,51,14.7,8.2,95.0,5.4,26.1,0.87,0.41
695,2023-11-19,3,13.9,10.3,88.0,0.0,30.4,3.33,1.27
696,2023-11-20,51,11.8,7.7,91.0,3.0,22.3,3.38,0.64
697,2023-11-21,51,11.2,5.5,95.0,0.7,21.9,1.83,0.54
698,2023-11-22,3,9.9,3.1,100.0,0.0,15.7,2.79,0.41
699,2023-11-23,51,12.2,8.5,92.0,0.2,25.4,3.59,0.81
700,2023-11-24,51,10.0,2.0,77.0,0.1,25.3,3.24,1.17
701,2023-11-25,3,5.3,-0.4,94.0,0.0,13.4,5.18,0.54
702,2023-11-26,61,9.9,-0.8,99.0,4.9,18.0,1.02,0.22
703,2023-11-27,61,9.7,5.0,96.0,5.1,22.4,1.88,0.37
704,2023-11-28,3,6.6,0.6,95.0,0.0,19.5,4.5,0.43
705,2023-11-29,3,4.4,-1.1,99.0,0.0,10.0,4.24,0.37
706,2023-11-30,3,4.5,-2.7,96.0,0.0,19.1,3.31,0.39
707,2023-12-01,3,4.1,-2.6,94.0,0.0,17.4,3.77,0.35
708,2023-12-02,3,-0.3,-3.8,99.0,0.0,13.5,2.48,0.18
709,2023-12-03,75,7.7,0.6,96.0,6.2,21.1,1.79,0.28
710,2023-12-04,61,7.9,5.7,95.0,7.8,25.4,1.26,0.34
